elapsed_s,duration_ms,time_to_goal,path_cost,obstacle_checks,rewire_neighbor_searches,orphaned_nodes,collision_count
1.98486,0.000331,19.32,0,0,4445,23,3
1.98486,0.000399,19.32,0,0,4445,23,3
2.01486,0.000363,19.3,0,0,4445,23,3
2.01486,0.00047,19.3,0,0,4445,23,3
2.04474,0.000401,19.28,0,0,4445,23,3
2.04474,0.00058,19.28,0,0,4445,23,3
2.07575,0.000352,19.26,0,0,4445,23,3
2.07575,0.000405,19.26,0,0,4445,23,3
2.10618,0.000483,19.24,0,0,4445,23,3
2.10618,0.000437,19.24,0,0,4445,23,3
2.13735,0.000394,19.22,0,0,4445,23,3
2.13735,0.000374,19.22,0,0,4445,23,3
2.16814,0.00042,19.2,0,0,4445,23,3
2.16814,0.000352,19.2,0,0,4445,23,3
2.19775,0.000387,19.18,0,0,4445,23,3
2.19775,0.000395,19.18,0,0,4445,23,3
2.22857,0.000469,19.16,0,0,4445,23,3
2.22857,0.000655,19.16,0,0,4445,23,3
2.25885,0.000386,19.14,0,0,4445,23,3
2.25885,0.000356,19.14,0,0,4445,23,3
2.28782,0.000434,19.12,0,0,4445,23,3
2.28782,0.000597,19.12,0,0,4445,23,3
2.3173,0.000218,19.1,0,0,4445,23,3
2.3173,0.000429,19.1,0,0,4445,23,3
2.34716,0.000499,19.08,0,0,4445,23,3
2.34716,0.000423,19.08,0,0,4445,23,3
2.37648,0.000391,19.06,0,0,4445,23,3
2.37648,0.000502,19.06,0,0,4445,23,3
2.40728,0.000407,19.04,0,0,4445,23,3
2.40728,0.000407,19.04,0,0,4445,23,3
2.43712,0.000479,19.02,0,0,4445,23,3
2.43712,0.0005,19.02,0,0,4445,23,3
2.46705,0.000461,19,0,0,4445,23,3
2.46705,0.000485,19,0,0,4445,23,3
2.49643,0.000289,18.98,0,0,4445,23,3
2.49643,0.000571,18.98,0,0,4445,23,3
2.52557,0.00033,18.96,0,0,4445,23,3
2.52557,0.000438,18.96,0,0,4445,23,3
2.55447,0.000349,18.94,0,0,4445,23,3
2.55447,0.000493,18.94,0,0,4445,23,3
2.58347,0.000336,18.92,0,0,4445,23,3
2.58347,0.000561,18.92,0,0,4445,23,3
2.61306,0.00044,18.9,0,0,4445,23,3
2.61306,0.000785,18.9,0,0,4445,23,3
2.64266,0.000361,18.88,0,0,4445,23,3
2.64266,0.000654,18.88,0,0,4445,23,3
2.67198,0.000345,18.86,0,0,4445,23,3
2.67198,0.000423,18.86,0,0,4445,23,3
2.70143,0.000342,18.84,0,0,4445,23,3
2.70143,0.000512,18.84,0,0,4445,23,3
2.73186,0.00036,18.82,0,0,4445,23,3
2.73186,0.000336,18.82,0,0,4445,23,3
2.76078,0.000321,18.8,0,0,4445,23,3
2.76078,0.000414,18.8,0,0,4445,23,3
2.78988,0.0004,18.78,0,0,4445,23,3
2.78988,0.000385,18.78,0,0,4445,23,3
2.81958,0.000361,18.76,0,0,4445,23,3
2.81958,0.000555,18.76,0,0,4445,23,3
2.8496,0.000341,18.74,0,0,4445,23,3
2.8496,0.000729,18.74,0,0,4445,23,3
2.87842,0.000381,18.72,0,0,4445,23,3
2.87842,0.000345,18.72,0,0,4445,23,3
2.90801,0.000366,18.7,0,0,4445,23,3
2.90801,0.00048,18.7,0,0,4445,23,3
2.93794,0.00036,18.68,0,0,4445,23,3
2.93794,0.000447,18.68,0,0,4445,23,3
2.96743,0.000484,18.66,0,0,4445,23,3
2.96743,0.000483,18.66,0,0,4445,23,3
2.99703,0.000352,18.64,0,0,4445,23,3
2.99703,0.000429,18.64,0,0,4445,23,3
3.02637,0.000528,18.62,0,0,4445,23,3
3.02637,0.00066,18.62,0,0,4445,23,3
3.05555,0.000313,18.6,0,0,4445,23,3
3.05555,0.000485,18.6,0,0,4445,23,3
3.0844,0.000484,18.58,0,0,4445,23,3
3.0844,0.000388,18.58,0,0,4445,23,3
3.11422,0.000379,18.56,0,0,4445,23,3
3.11422,0.000463,18.56,0,0,4445,23,3
3.14328,0.000612,18.54,0,0,4445,23,3
3.14328,0.000448,18.54,0,0,4445,23,3
3.17434,0.000393,18.52,0,0,4445,23,3
3.17434,0.000467,18.52,0,0,4445,23,3
3.20407,0.000422,18.5,0,0,4445,23,3
3.20407,0.000387,18.5,0,0,4445,23,3
3.23342,0.000387,18.48,0,0,4445,23,3
3.23342,0.000405,18.48,0,0,4445,23,3
3.26209,0.000427,18.46,0,0,4445,23,3
3.26209,0.000366,18.46,0,0,4445,23,3
3.2907,0.000372,18.44,0,0,4445,23,3
3.2907,0.000368,18.44,0,0,4445,23,3
3.31979,0.000391,18.42,0,0,4445,23,3
3.31979,0.000458,18.42,0,0,4445,23,3
3.34844,0.000352,18.4,0,0,4445,23,3
3.34844,0.000476,18.4,0,0,4445,23,3
3.37699,0.00033,18.38,0,0,4445,23,3
3.37699,0.000518,18.38,0,0,4445,23,3
3.40543,0.000495,18.36,0,0,4445,23,3
3.40543,0.000417,18.36,0,0,4445,23,3
3.43402,0.000596,18.34,0,0,4445,23,3
3.43402,0.000484,18.34,0,0,4445,23,3
3.46426,0.000361,18.32,0,0,4445,23,3
3.46426,0.000543,18.32,0,0,4445,23,3
3.49522,0.000403,18.3,0,0,4445,23,3
3.49522,0.00035,18.3,0,0,4445,23,3
3.52459,0.00039,18.28,0,0,4445,23,3
3.52459,0.000432,18.28,0,0,4445,23,3
3.55393,0.000355,18.26,0,0,4445,23,3
3.55393,0.000417,18.26,0,0,4445,23,3
3.58284,0.000527,18.24,0,0,4445,23,3
3.58284,0.000516,18.24,0,0,4445,23,3
3.61179,0.000383,18.22,0,0,4445,23,3
3.61179,0.000446,18.22,0,0,4445,23,3
3.64046,0.000482,18.2,0,0,4445,23,3
3.64046,0.000481,18.2,0,0,4445,23,3
3.67019,0.000485,18.18,0,0,4445,23,3
3.67019,0.000586,18.18,0,0,4445,23,3
3.69937,0.000534,18.16,0,0,4445,23,3
3.69937,0.000467,18.16,0,0,4445,23,3
3.72772,0.000336,18.14,0,0,4445,23,3
3.72772,0.00064,18.14,0,0,4445,23,3
3.75638,0.000341,18.12,0,0,4445,23,3
3.75638,0.000493,18.12,0,0,4445,23,3
3.78634,0.000357,18.1,0,0,4445,23,3
3.78634,0.000393,18.1,0,0,4445,23,3
3.81607,0.000377,18.08,0,0,4445,23,3
3.81607,0.000857,18.08,0,0,4445,23,3
3.84411,0.00036,18.06,0,0,4445,23,3
3.84411,0.000363,18.06,0,0,4445,23,3
3.872,0.000342,18.04,0,0,4445,23,3
3.872,0.000412,18.04,0,0,4445,23,3
3.89984,0.000387,18.02,0,0,4445,23,3
3.89984,0.000378,18.02,0,0,4445,23,3
3.92864,0.000343,18,0,0,4445,23,3
3.92864,0.000482,18,0,0,4445,23,3
3.95677,0.000351,17.98,0,0,4445,23,3
3.95677,0.000616,17.98,0,0,4445,23,3
3.98533,0.00032,17.96,0,0,4445,23,3
3.98533,0.000427,17.96,0,0,4445,23,3
4.01385,0.000555,17.94,0,0,4445,23,3
4.01385,0.000677,17.94,0,0,4445,23,3
4.04295,0.000326,17.92,0,0,4445,23,3
4.04295,0.000548,17.92,0,0,4445,23,3
4.07334,0.000491,17.9,0,0,4445,23,3
4.07334,0.000611,17.9,0,0,4445,23,3
4.1023,0.000472,17.88,0,0,4445,23,3
4.1023,0.000575,17.88,0,0,4445,23,3
4.13349,0.000354,17.86,0,0,4445,23,3
4.13349,0.000512,17.86,0,0,4445,23,3
4.1654,0.000512,17.84,0,0,4445,23,3
4.1654,0.000446,17.84,0,0,4445,23,3
4.1945,0.000384,17.82,0,0,4445,23,3
4.1945,0.000816,17.82,0,0,4445,23,3
4.2252,0.00051,17.8,0,0,4445,23,3
4.2252,0.000516,17.8,0,0,4445,23,3
4.25315,0.000483,17.78,0,0,4445,23,3
4.25315,0.0005,17.78,0,0,4445,23,3
4.28203,0.000358,17.76,0,0,4445,23,3
4.28203,0.00051,17.76,0,0,4445,23,3
4.31105,0.00036,17.74,0,0,4445,23,3
4.31105,0.000483,17.74,0,0,4445,23,3
4.33881,0.000724,17.72,0,0,4445,23,3
4.33881,0.00045,17.72,0,0,4445,23,3
4.36803,0.0004,17.7,0,0,4445,23,3
4.36803,0.000553,17.7,0,0,4445,23,3
4.40014,0.000512,17.68,0,0,4445,23,3
4.40014,0.000551,17.68,0,0,4445,23,3
4.42917,0.000366,17.66,0,0,4445,23,3
4.42917,0.000378,17.66,0,0,4445,23,3
4.45755,0.000328,17.64,0,0,4445,23,3
4.45755,0.00038,17.64,0,0,4445,23,3
4.48557,0.000355,17.62,0,0,4445,23,3
4.48557,0.000512,17.62,0,0,4445,23,3
4.51421,0.000423,17.6,0,0,4445,23,3
4.51421,0.000442,17.6,0,0,4445,23,3
4.54234,0.000465,17.58,0,0,4445,23,3
4.54234,0.000322,17.58,0,0,4445,23,3
4.56955,0.000378,17.56,0,0,4445,23,3
4.56955,0.000386,17.56,0,0,4445,23,3
4.59713,0.000579,17.54,0,0,4445,23,3
4.59713,0.000513,17.54,0,0,4445,23,3
4.6251,0.000449,17.52,0,0,4445,23,3
4.6251,0.000402,17.52,0,0,4445,23,3
4.65326,0.000315,17.5,0,0,4445,23,3
4.65326,0.00042,17.5,0,0,4445,23,3
4.68215,0.000383,17.48,0,0,4445,23,3
4.68215,0.000432,17.48,0,0,4445,23,3
4.71287,0.000516,17.46,0,0,4445,23,3
4.71287,0.000489,17.46,0,0,4445,23,3
4.74305,0.000431,17.44,0,0,4445,23,3
4.74305,0.000467,17.44,0,0,4445,23,3
4.7736,0.000364,17.42,0,0,4445,23,3
4.7736,0.000571,17.42,0,0,4445,23,3
4.80254,0.000376,17.4,0,0,4445,23,3
4.80254,0.000517,17.4,0,0,4445,23,3
4.83104,0.00056,17.38,0,0,4445,23,3
4.83104,0.00038,17.38,0,0,4445,23,3
4.85803,0.00043,17.36,0,0,4445,23,3
4.85803,0.00037,17.36,0,0,4445,23,3
4.88541,0.000375,17.34,0,0,4445,23,3
4.88541,0.000371,17.34,0,0,4445,23,3
4.91309,0.000318,17.32,0,0,4445,23,3
4.91309,0.000382,17.32,0,0,4445,23,3
4.94045,0.000394,17.3,0,0,4445,23,3
4.94045,0.000393,17.3,0,0,4445,23,3
4.96925,0.000327,17.28,0,0,4445,23,3
4.96925,0.00039,17.28,0,0,4445,23,3
4.99672,0.000379,17.26,0,0,4445,23,3
4.99672,0.000394,17.26,0,0,4445,23,3
5.0264,0.000359,17.24,0,0,4445,23,3
5.0264,0.000381,17.24,0,0,4445,23,3
5.0534,0.000337,17.22,0,0,4445,23,3
5.0534,0.000334,17.22,0,0,4445,23,3
5.08105,0.000368,17.2,0,0,4445,23,3
5.08105,0.000475,17.2,0,0,4445,23,3
5.11452,0.000434,17.18,0,0,4445,23,3
5.11452,0.000599,17.18,0,0,4445,23,3
5.14662,0.00044,17.16,0,0,4445,23,3
5.14662,0.00056,17.16,0,0,4445,23,3
5.17846,0.000702,17.14,0,0,4445,23,3
5.17846,0.000471,17.14,0,0,4445,23,3
5.21086,0.00061,17.12,0,0,4445,23,3
5.21086,0.000563,17.12,0,0,4445,23,3
5.24189,0.000412,17.1,0,0,4445,23,3
5.24189,0.000774,17.1,0,0,4445,23,3
5.2732,0.000615,17.08,0,0,4445,23,3
5.2732,0.000437,17.08,0,0,4445,23,3
5.3044,0.000535,17.06,0,0,4445,23,3
5.3044,0.000636,17.06,0,0,4445,23,3
5.33434,0.000383,17.04,0,0,4445,23,3
5.33434,0.000553,17.04,0,0,4445,23,3
5.36101,0.000358,17.02,0,0,4445,23,3
5.36101,0.000999,17.02,0,0,4445,23,3
5.39156,0.000415,17,0,0,4445,23,3
5.39156,0.000811,17,0,0,4445,23,3
5.42221,0.000716,16.98,0,0,4445,23,3
5.42221,0.000452,16.98,0,0,4445,23,3
5.4523,0.000601,16.96,0,0,4445,23,3
5.4523,0.000441,16.96,0,0,4445,23,3
5.48321,0.000675,16.94,0,0,4445,23,3
5.48321,0.000469,16.94,0,0,4445,23,3
5.51422,0.001081,16.92,0,0,4445,23,3
5.51422,0.000535,16.92,0,0,4445,23,3
5.54534,0.000805,16.9,0,0,4445,23,3
5.54534,0.000631,16.9,0,0,4445,23,3
5.57587,0.000443,16.88,0,0,4445,23,3
5.57587,0.000494,16.88,0,0,4445,23,3
5.60331,0.000402,16.86,0,0,4445,23,3
5.60331,0.000428,16.86,0,0,4445,23,3
5.63197,0.000304,16.84,0,0,4445,23,3
5.63197,0.000369,16.84,0,0,4445,23,3
5.65827,0.000486,16.82,0,0,4445,23,3
5.65827,0.000375,16.82,0,0,4445,23,3
5.68466,0.000284,16.8,0,0,4445,23,3
5.68466,0.000396,16.8,0,0,4445,23,3
5.71311,0.000344,16.78,0,0,4445,23,3
5.71311,0.000373,16.78,0,0,4445,23,3
5.74044,0.000351,16.76,0,0,4445,23,3
5.74044,0.000472,16.76,0,0,4445,23,3
5.76826,0.000599,16.74,0,0,4445,23,3
5.76826,0.000538,16.74,0,0,4445,23,3
5.798,0.00057,16.72,0,0,4445,23,3
5.798,0.000843,16.72,0,0,4445,23,3
5.82789,0.000338,16.7,0,0,4445,23,3
5.82789,0.000465,16.7,0,0,4445,23,3
5.85471,0.000402,16.68,0,0,4445,23,3
5.85471,0.000481,16.68,0,0,4445,23,3
5.88103,0.000265,16.66,0,0,4445,23,3
5.88103,0.000357,16.66,0,0,4445,23,3
5.90821,0.000412,16.64,0,0,4445,23,3
5.90821,0.000362,16.64,0,0,4445,23,3
5.93472,0.000268,16.62,0,0,4445,23,3
5.93472,0.000422,16.62,0,0,4445,23,3
5.96208,0.000231,16.6,0,0,4445,23,3
5.96208,0.000336,16.6,0,0,4445,23,3
5.98858,0.000357,16.58,0,0,4445,23,3
5.98858,0.000469,16.58,0,0,4445,23,3
6.01592,0.00052,16.56,0,0,4445,23,3
6.01592,0.000447,16.56,0,0,4445,23,3
6.04203,0.000306,16.54,0,0,4445,23,3
6.04203,0.000454,16.54,0,0,4445,23,3
6.06892,0.000351,16.52,0,0,4445,23,3
6.06892,0.000821,16.52,0,0,4445,23,3
6.09556,0.000206,16.5,0,0,4445,23,3
6.09556,0.000328,16.5,0,0,4445,23,3
6.12237,0.000512,16.48,0,0,4445,23,3
6.12237,0.000516,16.48,0,0,4445,23,3
6.14847,0.000241,16.46,0,0,4445,23,3
6.14847,0.000443,16.46,0,0,4445,23,3
6.17474,0.000344,16.44,0,0,4445,23,3
6.17474,0.000326,16.44,0,0,4445,23,3
6.20102,0.000308,16.42,0,0,4445,23,3
6.20102,0.000432,16.42,0,0,4445,23,3
6.22792,0.00028,16.4,0,0,4445,23,3
6.22792,0.000409,16.4,0,0,4445,23,3
6.25452,0.000459,16.38,0,0,4445,23,3
6.25452,0.000337,16.38,0,0,4445,23,3
6.28101,0.000274,16.36,0,0,4445,23,3
6.28101,0.000366,16.36,0,0,4445,23,3
6.30747,0.000334,16.34,0,0,4445,23,3
6.30747,0.000353,16.34,0,0,4445,23,3
6.334,9473.94,16.32,0,0,4738,10,3
15.8139,0.000318,16.3,0,0,4738,10,3
15.8139,0.000432,16.3,0,0,4738,10,3
15.8406,0.000306,16.28,0,0,4738,10,3
15.8406,0.00053,16.28,0,0,4738,10,3
15.8677,0.000215,16.26,0,0,4738,10,3
15.8677,0.000353,16.26,0,0,4738,10,3
15.8957,0.000336,16.24,0,0,4738,10,3
15.8957,0.000337,16.24,0,0,4738,10,3
15.9234,0.000255,16.22,0,0,4738,10,3
15.9234,0.00047,16.22,0,0,4738,10,3
15.9509,109.79,16.2,0,0,4389,5,3
16.0691,0.000179,16.18,0,0,4389,5,3
16.0691,0.000398,16.18,0,0,4389,5,3
16.0959,0.000356,16.16,0,0,4389,5,3
16.0959,0.000328,16.16,0,0,4389,5,3
16.1226,0.000366,16.14,0,0,4389,5,3
16.1226,0.000362,16.14,0,0,4389,5,3
16.1491,0.000258,16.12,0,0,4389,5,3
16.1491,0.000395,16.12,0,0,4389,5,3
16.1749,0.000194,16.1,0,0,4389,5,3
16.1749,0.000341,16.1,0,0,4389,5,3
16.2026,0.000176,16.08,0,0,4389,5,3
16.2026,0.000531,16.08,0,0,4389,5,3
16.2313,145.961,16.06,0,0,4509,5,3
16.3841,0.000261,16.04,0,0,4509,5,3
16.3841,0.000385,16.04,0,0,4509,5,3
16.4102,0.000331,16.02,0,0,4509,5,3
16.4102,0.000393,16.02,0,0,4509,5,3
16.4365,0.000191,16,0,0,4509,5,3
16.4365,0.000278,16,0,0,4509,5,3
16.4631,0.0002,15.98,0,0,4509,5,3
16.4631,0.000474,15.98,0,0,4509,5,3
16.4899,0.000409,15.96,0,0,4509,5,3
16.4899,0.000435,15.96,0,0,4509,5,3
16.5168,0.00025,15.94,0,0,4509,5,3
16.5168,0.000628,15.94,0,0,4509,5,3
16.5445,114.344,15.92,0,0,5176,9,3
16.6664,0.000362,15.9,0,0,5176,9,3
16.6664,0.000322,15.9,0,0,5176,9,3
16.6923,0.000219,15.88,0,0,5176,9,3
16.6923,0.000315,15.88,0,0,5176,9,3
16.7182,0.000172,15.86,0,0,5176,9,3
16.7182,0.000435,15.86,0,0,5176,9,3
16.744,0.000298,15.84,0,0,5176,9,3
16.744,0.00058,15.84,0,0,5176,9,3
16.7696,0.000368,15.82,0,0,5176,9,3
16.7696,0.000557,15.82,0,0,5176,9,3
16.7976,0.000323,15.8,0,0,5176,9,3
16.7976,0.000711,15.8,0,0,5176,9,3
16.8247,0.000319,15.78,0,0,5176,9,3
16.8247,0.000418,15.78,0,0,5176,9,3
16.8517,76.81,15.76,0,0,4607,0,3
16.9335,0.0003,15.74,0,0,4607,0,3
16.9335,0.000521,15.74,0,0,4607,0,3
16.9598,0.000301,15.72,0,0,4607,0,3
16.9598,0.000324,15.72,0,0,4607,0,3
16.9856,0.000288,15.7,0,0,4607,0,3
16.9856,0.000332,15.7,0,0,4607,0,3
17.0124,0.000431,15.68,131.54,0,4607,0,3
17.0815,0.000323,15.66,131.54,0,4607,0,3
17.0815,0.000633,15.66,131.54,0,4607,0,3
17.1161,0.000316,15.64,131.54,0,4607,0,3
17.1161,0.000442,15.64,131.54,0,4607,0,3
17.1509,0.000546,15.62,131.54,0,4607,0,3
17.1509,0.000474,15.62,131.54,0,4607,0,3
17.1864,0.000201,15.6,131.54,0,4607,0,3
17.1864,0.00042,15.6,131.54,0,4607,0,3
17.2216,100.679,15.58,0,0,2824,6,3
17.3359,0.00046,15.56,0,0,2824,6,3
17.3359,0.000334,15.56,0,0,2824,6,3
17.3695,0.000435,15.54,0,0,2824,6,3
17.3695,0.00036,15.54,0,0,2824,6,3
17.4037,0.00044,15.52,0,0,2824,6,3
17.4037,0.000231,15.52,0,0,2824,6,3
17.4376,0.000418,15.5,0,0,2824,6,3
17.4376,0.000412,15.5,0,0,2824,6,3
17.4717,0.000701,15.48,0,0,2824,6,3
17.4717,0.000473,15.48,0,0,2824,6,3
17.506,0.00061,15.46,0,0,2824,6,3
17.506,0.000539,15.46,0,0,2824,6,3
17.5408,0.000321,15.44,0,0,2824,6,3
17.5408,0.00094,15.44,0,0,2824,6,3
17.5755,0.000224,15.42,0,0,2824,6,3
17.5755,0.000457,15.42,0,0,2824,6,3
17.6098,101.198,15.4,0,0,3083,10,3
17.725,0.000353,15.38,0,0,3083,10,3
17.725,0.000394,15.38,0,0,3083,10,3
17.7589,0.000462,15.36,0,0,3083,10,3
17.7589,0.000455,15.36,0,0,3083,10,3
17.7931,0.000494,15.34,0,0,3083,10,3
17.7931,0.000568,15.34,0,0,3083,10,3
17.8276,0.00033,15.32,0,0,3083,10,3
17.8276,0.00051,15.32,0,0,3083,10,3
17.8621,0.000397,15.3,0,0,3083,10,3
17.8621,0.000466,15.3,0,0,3083,10,3
17.8971,0.000202,15.28,0,0,3083,10,3
17.8971,0.000465,15.28,0,0,3083,10,3
17.931,0.0002,15.26,0,0,3083,10,3
17.931,0.005331,15.26,0,0,3083,10,3
17.9646,0.000373,15.24,0,0,3083,10,3
17.9646,0.000288,15.24,0,0,3083,10,3
17.998,0.000226,15.22,0,0,3083,10,3
17.998,0.000397,15.22,0,0,3083,10,3
18.0319,107.538,15.2,0,0,2753,10,3
18.1529,0.000628,15.18,0,0,2753,10,3
18.1529,0.000456,15.18,0,0,2753,10,3
18.1866,0.000195,15.16,0,0,2753,10,3
18.1866,0.000456,15.16,0,0,2753,10,3
18.2204,0.000203,15.14,0,0,2753,10,3
18.2204,0.00037,15.14,0,0,2753,10,3
18.2546,0.000421,15.12,0,0,2753,10,3
18.2546,0.000424,15.12,0,0,2753,10,3
18.2883,0.000473,15.1,0,0,2753,10,3
18.2883,0.000383,15.1,0,0,2753,10,3
18.3228,0.000424,15.08,0,0,2753,10,3
18.3228,0.00034,15.08,0,0,2753,10,3
18.3557,0.000459,15.06,0,0,2753,10,3
18.3557,0.000325,15.06,0,0,2753,10,3
18.3889,0.00046,15.04,0,0,2753,10,3
18.3889,0.000362,15.04,0,0,2753,10,3
18.4226,0.000465,15.02,0,0,2753,10,3
18.4226,0.00034,15.02,0,0,2753,10,3
18.4565,0.000473,15,0,0,2753,10,3
18.4565,0.000401,15,0,0,2753,10,3
18.4897,58.2931,14.98,0,0,2461,1,3
18.5625,0.000469,14.96,0,0,2461,1,3
18.5625,0.000434,14.96,0,0,2461,1,3
18.5957,0.000554,14.94,0,0,2461,1,3
18.5957,0.000591,14.94,0,0,2461,1,3
18.6293,0.00045,14.92,0,0,2461,1,3
18.6293,0.000563,14.92,0,0,2461,1,3
18.6625,0.00048,14.9,0,0,2461,1,3
18.6625,0.000843,14.9,0,0,2461,1,3
18.6967,0.000281,14.88,0,0,2461,1,3
18.6967,0.000988,14.88,0,0,2461,1,3
18.7305,0.00028,14.86,0,0,2461,1,3
18.7305,0.000559,14.86,0,0,2461,1,3
18.7643,0.000297,14.84,0,0,2461,1,3
18.7643,0.0004,14.84,0,0,2461,1,3
18.797,0.000196,14.82,0,0,2461,1,3
18.797,0.000367,14.82,0,0,2461,1,3
18.8298,0.000169,14.8,0,0,2461,1,3
18.8298,0.000407,14.8,0,0,2461,1,3
18.8621,0.000388,14.78,0,0,2461,1,3
18.8621,0.000345,14.78,0,0,2461,1,3
18.8943,70.7897,14.76,0,0,2373,5,3
18.9771,0.000497,14.74,0,0,2373,5,3
18.9771,0.000465,14.74,0,0,2373,5,3
19.011,0.000296,14.72,0,0,2373,5,3
19.011,0.000448,14.72,0,0,2373,5,3
19.0445,0.000374,14.7,0,0,2373,5,3
19.0445,0.00061,14.7,0,0,2373,5,3
19.0782,0.000201,14.68,0,0,2373,5,3
19.0782,0.000454,14.68,0,0,2373,5,3
19.1116,0.000183,14.66,0,0,2373,5,3
19.1116,0.000396,14.66,0,0,2373,5,3
19.1446,0.000195,14.64,0,0,2373,5,3
19.1446,0.000461,14.64,0,0,2373,5,3
19.1773,0.000186,14.62,0,0,2373,5,3
19.1773,0.000471,14.62,0,0,2373,5,3
19.2101,0.000187,14.6,0,0,2373,5,3
19.2101,0.000276,14.6,0,0,2373,5,3
19.243,0.000223,14.58,0,0,2373,5,3
19.243,0.009964,14.58,0,0,2373,5,3
19.2759,0.000235,14.56,0,0,2373,5,3
19.2759,0.000394,14.56,0,0,2373,5,3
19.3083,0.000192,14.54,0,0,2373,5,3
19.3083,0.000362,14.54,0,0,2373,5,3
19.3409,0.000181,14.52,0,0,2373,5,3
19.3409,0.000402,14.52,0,0,2373,5,3
19.3731,0.00021,14.5,0,0,2373,5,3
19.3731,0.000378,14.5,0,0,2373,5,3
19.4053,107.146,14.48,0,0,2341,7,3
19.5246,0.00033,14.46,141.818,0,2341,7,3
19.5246,0.000493,14.46,141.818,0,2341,7,3
19.5552,0.000377,14.44,141.818,0,2341,7,3
19.5552,0.00047,14.44,141.818,0,2341,7,3
19.5856,0.000357,14.42,141.818,0,2341,7,3
19.5856,0.000313,14.42,141.818,0,2341,7,3
19.6158,0.005623,14.4,141.818,0,2341,7,3
19.6158,0.000531,14.4,141.818,0,2341,7,3
19.6458,0.000271,14.38,141.818,0,2341,7,3
19.6458,0.00048,14.38,141.818,0,2341,7,3
19.6756,0.000329,14.36,141.818,0,2341,7,3
19.6756,0.000271,14.36,141.818,0,2341,7,3
19.7058,0.000353,14.34,141.818,0,2341,7,3
19.7058,0.000235,14.34,141.818,0,2341,7,3
19.7359,0.000298,14.32,141.818,0,2341,7,3
19.7359,0.000338,14.32,141.818,0,2341,7,3
19.7663,0.000298,14.3,141.818,0,2341,7,3
19.7663,0.00033,14.3,141.818,0,2341,7,3
19.7971,0.000271,14.28,141.818,0,2341,7,3
19.7971,0.000305,14.28,141.818,0,2341,7,3
19.828,0.000249,14.26,141.818,0,2341,7,3
19.828,0.0003,14.26,141.818,0,2341,7,3
19.8578,0.000183,14.24,141.818,0,2341,7,3
19.8578,0.00029,14.24,141.818,0,2341,7,3
19.8877,0.00032,14.22,141.818,0,2341,7,3
19.8877,0.000362,14.22,141.818,0,2341,7,3
19.9174,0.0002,14.2,141.818,0,2341,7,3
19.9174,0.000482,14.2,141.818,0,2341,7,3
19.9469,0.000208,14.18,141.818,0,2341,7,3
19.9469,0.000462,14.18,141.818,0,2341,7,3
19.9767,0.000208,14.16,141.818,0,2341,7,3
19.9767,0.000426,14.16,141.818,0,2341,7,3
20.0074,0.000213,14.14,141.818,0,2341,7,3
20.0074,0.000626,14.14,141.818,0,2341,7,3
20.0415,0.000553,14.12,141.818,0,2341,7,3
20.0415,0.000772,14.12,141.818,0,2341,7,3
20.0772,0.000437,14.1,141.818,0,2341,7,3
20.0772,0.000672,14.1,141.818,0,2341,7,3
20.1142,0.000487,14.08,141.818,0,2341,7,3
20.1142,0.000546,14.08,141.818,0,2341,7,3
20.1477,0.000365,14.06,141.818,0,2341,7,3
20.1477,0.000386,14.06,141.818,0,2341,7,3
20.1774,0.000199,14.04,141.818,0,2341,7,3
20.1774,0.000491,14.04,141.818,0,2341,7,3
20.2064,0.0002,14.02,141.818,0,2341,7,3
20.2064,0.000363,14.02,141.818,0,2341,7,3
20.2355,0.000365,14,141.818,0,2341,7,3
20.2355,0.000271,14,141.818,0,2341,7,3
20.2652,0.000488,13.98,141.818,0,2341,7,3
20.2652,0.000693,13.98,141.818,0,2341,7,3
20.2958,0.000427,13.96,141.818,0,2341,7,3
20.2958,0.000459,13.96,141.818,0,2341,7,3
20.3264,0.000349,13.94,141.818,0,2341,7,3
20.3264,0.000492,13.94,141.818,0,2341,7,3
20.3567,0.000173,13.92,141.818,0,2341,7,3
20.3567,0.000573,13.92,141.818,0,2341,7,3
20.3874,0.000325,13.9,141.818,0,2341,7,3
20.3874,0.000396,13.9,141.818,0,2341,7,3
20.418,0.000336,13.88,141.818,0,2341,7,3
20.418,0.000362,13.88,141.818,0,2341,7,3
20.4479,0.000358,13.86,141.818,0,2341,7,3
20.4479,0.000536,13.86,141.818,0,2341,7,3
20.4784,0.00034,13.84,141.818,0,2341,7,3
20.4784,0.000529,13.84,141.818,0,2341,7,3
20.5085,0.00033,13.82,141.818,0,2341,7,3
20.5085,0.000973,13.82,141.818,0,2341,7,3
20.5383,0.000402,13.8,141.818,0,2341,7,3
20.5383,0.000395,13.8,141.818,0,2341,7,3
20.5679,0.00047,13.78,141.818,0,2341,7,3
20.5679,0.000359,13.78,141.818,0,2341,7,3
20.5977,0.000318,13.76,141.818,0,2341,7,3
20.5977,0.000475,13.76,141.818,0,2341,7,3
20.6285,0.000303,13.74,141.818,0,2341,7,3
20.6285,0.000508,13.74,141.818,0,2341,7,3
20.6595,0.000292,13.72,141.818,0,2341,7,3
20.6595,0.000425,13.72,141.818,0,2341,7,3
20.6895,0.000206,13.7,141.818,0,2341,7,3
20.6895,0.000336,13.7,141.818,0,2341,7,3
